f56_https_resources,f57_http_resources,f58_external_domains_count,f59_relative_urls,f60_inline_scripts,f61_external_scripts,f62_password_inputs,f63_hidden_inputs,f64_forms_count,f65_iframe_count,f66_images_count,f67_links_count,f68_redirect_meta,f69_language_mismatch,f70_h1_count,f71_h2_count,f72_js_cookies_set,f73_js_cookies_read,f74_total_cookies,f75_input_fields_total,f76_input_fields_without_labels,f77_input_fields_suspicious_names,f78_favicon_mismatch,f79_logo_count,f80_has_ssl_seal,f81_has_copyright,f82_data_uri_count,f83_javascript_uri_count,f84_urgent_words_count,f85_form_action_external,f86_password_related_words,f87_security_related_words,f88_dom_depth,f89_dom_nodes,f90_dom_leaf_ratio,f91_external_css,f92_inline_styles,f93_style_tags,f94_inline_events,f95_obfuscated_events,f96_internal_resources,f97_external_resources,f98_external_resource_ratio,is_phishing
2,0,2,0,0,1,1,0,1,1,1,6,0,0,1,1,0,0,0,11,10,0,0,1,0,1,0,0,0,0,12,0,17,252,0.2936507936507936,2,6,4,0,0,7,2,0.2222222222222222,1
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.1428571428571428,0,0,1,0,0,0,0,0.0,0
37,0,5,1,13,10,1,6,6,0,34,296,0,0,1,10,0,0,0,14,14,1,0,1,0,1,0,0,0,1,8,0,17,1360,0.1536764705882353,9,76,7,1,0,20,37,0.6491228070175439,0
2,0,8,0,13,0,0,4,1,0,3,17,0,0,1,0,0,0,0,4,4,0,0,2,0,1,0,0,0,0,1,1,18,504,0.1825396825396825,1,34,41,0,0,6,2,0.25,0
51,0,13,1,3,29,0,0,1,0,4,170,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,15,613,0.1500815660685155,4,7,2,0,0,1,51,0.9807692307692308,0
94,0,25,3,10,45,0,0,1,0,37,210,0,0,1,0,0,0,0,3,3,0,0,0,0,1,0,0,6,0,3,3,31,1078,0.1883116883116883,1,22,3,0,0,5,94,0.9494949494949496,0
43,0,13,2,4,12,0,0,0,0,30,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,2,38,1956,0.1155419222903885,2,1801,5,2,0,2,43,0.9555555555555556,0
344,0,12,0,15,11,0,0,1,0,325,79,0,0,0,0,0,0,0,3,3,0,0,32,0,1,0,0,0,0,0,31,19,2037,0.1973490427098674,3,3,9,0,0,0,344,1.0,1
95,0,19,4,28,37,0,0,2,0,38,119,0,0,6,11,0,0,0,2,2,0,0,3,1,1,0,0,0,1,30,8,23,805,0.2124223602484472,22,21,9,2,0,4,95,0.9595959595959596,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,0.6666666666666666,1,0,1,0,0,15,0,0.0,1
55,0,6,0,10,4,0,0,1,0,96,171,0,0,1,44,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,12,1010,0.2069306930693069,1,2,2,6,0,54,55,0.5045871559633027,0
24,0,34,0,57,6,0,0,0,0,44,256,0,0,0,0,12,0,12,0,0,0,0,1,0,1,0,0,12,0,13,17,20,1951,0.2721681189133778,8,128,29,0,0,84,24,0.2222222222222222,0
46,0,19,0,14,22,0,3,2,0,38,85,0,0,1,4,0,0,0,13,10,1,0,4,0,1,0,0,0,1,0,1,18,580,0.2379310344827586,2,45,1,0,0,1,46,0.9787234042553192,0
17,0,5,1,13,6,0,0,1,1,2,65,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,13,251,0.1713147410358565,5,8,3,0,0,1,17,0.9444444444444444,0
149,0,12,0,35,109,0,0,1,1,9,35,0,0,2,5,0,0,0,3,3,0,0,0,0,0,0,3,4,0,3,9,19,580,0.4758620689655172,35,14,0,142,0,9,149,0.9430379746835444,1
2,0,2,1,3,2,0,0,0,0,40,118,0,0,1,40,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,12,676,0.2026627218934911,0,0,1,0,0,51,2,0.0377358490566037,0
3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,25,0.76,0,0,1,0,0,9,3,0.25,1
23,0,26,0,4,6,0,2,1,1,24,64,0,0,10,8,0,0,0,9,8,0,0,1,0,1,0,0,0,0,0,0,22,516,0.1627906976744186,2,5,2,1,0,13,23,0.6388888888888888,0
10,0,7,0,14,7,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,633,0.0426540284360189,2,1,0,0,0,5,10,0.6666666666666666,0
1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0.6896551724137931,1,0,3,0,0,9,1,0.1,1
3,0,6,0,1,4,0,2,1,0,42,19,0,0,1,6,0,0,0,5,5,1,0,9,0,1,0,0,2,0,0,25,13,323,0.436532507739938,1,0,0,1,0,104,3,0.02803738317757,0
0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,52,0.1153846153846153,0,0,1,0,0,5,0,0.0,1
81,1,23,2,15,19,0,13,1,2,57,104,0,0,1,6,0,0,0,16,16,0,0,5,0,1,0,0,6,0,1,1,26,654,0.2752293577981651,7,33,9,3,0,34,82,0.7068965517241379,0
25,0,13,0,19,32,0,16,7,0,1,29,0,1,1,1,0,0,0,23,22,2,0,1,0,1,0,0,0,1,4,1,23,535,0.308411214953271,0,33,2,0,0,19,25,0.5681818181818182,1
14,0,25,0,5,13,0,0,0,0,25,164,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,15,0,0,32,17,704,0.2230113636363636,10,61,17,0,0,37,14,0.2745098039215686,0
0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,26,31,4,35,0.7428571428571429,4,0,0,0,0,15,0,0.0,1
152,0,9,0,34,108,0,0,0,4,9,26,0,0,2,5,0,0,0,2,2,0,0,0,0,0,0,0,5,0,3,9,20,545,0.5027522935779817,35,15,0,140,0,12,152,0.926829268292683,1
9,0,14,1,2,27,0,2,2,0,31,117,0,0,0,10,0,0,0,6,4,1,0,9,0,0,0,0,1,1,0,1,19,733,0.1527967257844474,1,20,0,0,0,55,9,0.140625,0
4,0,9,1,3,5,0,0,2,0,226,500,0,0,1,4,0,0,0,9,7,0,0,1,0,1,0,0,0,0,0,1,13,7561,0.156460785610369,1,0,2,0,0,232,4,0.0169491525423728,0
5,0,39,49,28,10,0,4,1,0,2,40,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,5,3,0,0,12,14,228,0.2631578947368421,3,15,7,0,0,26,5,0.1612903225806451,1
48,0,11,2,5,11,0,0,0,2,53,114,0,0,0,6,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,20,685,0.1751824817518248,6,2,2,0,0,33,48,0.5925925925925926,0
31,0,5,0,5,27,0,0,0,0,8,31,0,0,1,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,18,293,0.1467576791808873,2,0,9,0,0,7,31,0.8157894736842105,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0.4285714285714285,1,0,0,0,0,3,0,0.0,1
3,0,3,0,2,2,0,12,3,0,3,3,0,0,1,0,0,0,0,18,18,0,0,2,1,0,0,0,0,1,0,0,6,45,0.5777777777777777,0,2,0,0,0,2,3,0.6,1
23,0,2,6,1,2,0,1,1,0,1,31,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,16,185,0.3189189189189189,1,9,0,0,0,6,23,0.7931034482758621,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0.6666666666666666,1,0,0,0,0,5,0,0.0,0
0,0,1,0,3,4,1,0,1,0,4,2,0,0,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,0,2,0,18,70,0.2285714285714285,1,3,1,2,0,9,0,0.0,1
16,0,17,1,10,10,0,0,0,0,23,229,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,3,0,12,7,53,1434,0.0990237099023709,0,6,4,0,0,30,16,0.3478260869565217,0
44,0,23,0,5,0,0,0,0,0,5,77,0,0,13,5,0,0,0,3,3,0,0,0,0,1,0,0,5,0,20,20,21,921,0.496199782844734,3,11,5,0,0,3,44,0.9361702127659576,0
52,0,14,0,18,17,0,0,0,0,34,77,0,0,1,2,0,0,0,6,6,0,0,1,0,1,0,0,0,0,5,5,18,697,0.3715925394548063,2,57,0,0,0,23,52,0.6933333333333334,1
81,1,23,2,15,19,0,13,1,2,57,104,0,0,1,6,0,0,0,16,16,0,0,5,0,1,0,0,6,0,1,1,26,654,0.2752293577981651,7,33,9,3,0,34,82,0.7068965517241379,0
0,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0.5,0,0,1,0,0,0,2,1.0,1
25,0,5,0,4,2,0,2,2,0,1,35,0,0,1,0,0,0,0,3,3,0,0,1,0,0,0,1,2,0,0,0,14,264,0.2878787878787879,1,7,0,2,0,10,25,0.7142857142857143,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
11,0,10,0,12,16,0,2,1,1,13,91,0,0,3,1,0,0,0,4,4,0,0,2,0,1,0,0,0,1,0,0,13,507,0.1735700197238658,2,4,1,0,0,32,11,0.2558139534883721,0
3,0,5,0,9,10,1,25,1,2,3,18,0,0,0,2,0,0,0,29,29,1,0,1,0,1,0,1,0,0,12,13,18,174,0.3275862068965517,1,4,1,0,0,15,3,0.1666666666666666,1
11,0,2,0,2,1,0,0,1,0,0,11,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,22,0,15,87,0.2413793103448276,1,6,3,1,0,1,11,0.9166666666666666,1
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
1,0,100,121,7,12,0,0,1,0,101,487,0,0,1,2,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,2,15,1675,0.1916417910447761,9,16,0,1,0,121,1,0.0081967213114754,0
0,0,2,0,2,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,134,0.3507462686567164,2,0,1,0,0,7,0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0.75,0,0,0,0,0,2,0,0.0,1
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
68,0,6,0,17,22,0,0,0,1,35,38,0,0,1,5,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,18,24,782,0.3567774936061381,4,80,2,0,0,44,68,0.6071428571428571,0
0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,43,0.6744186046511628,0,0,3,0,0,20,0,0.0,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0.4615384615384615,0,0,1,0,0,0,1,1.0,1
0,0,14,0,0,4,0,2,0,0,18,120,0,0,0,3,0,0,0,3,3,0,0,9,0,1,0,0,2,0,0,1,12,400,0.13,4,3,0,1,0,28,0,0.0,1
140,0,22,16,6,55,0,0,5,1,126,207,0,0,1,31,0,0,0,4,4,4,0,33,0,1,0,0,175,1,5,88,34,2969,0.2034355001684068,2,367,99,0,0,82,140,0.6306306306306306,0
8,0,1,0,4,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0.3888888888888889,0,5,1,0,0,0,8,1.0,0
37,0,22,0,15,4,0,6,3,2,23,271,0,0,1,1,0,0,0,8,8,0,0,1,0,1,0,7,0,1,0,1,18,914,0.1400437636761488,2,11,1,0,0,20,37,0.6491228070175439,0
0,0,2,0,13,0,0,3,1,0,1,8,0,0,0,0,0,0,0,3,3,0,0,1,0,1,0,0,0,0,0,0,20,270,0.3222222222222222,1,32,33,0,0,6,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
1,0,21,10,21,5,0,25,6,1,7,439,0,0,1,12,0,0,0,38,35,2,0,0,0,1,0,0,4,0,3,2,16,2023,0.2817597627286208,4,5,31,2,0,18,1,0.0526315789473684,0
5,0,11,0,7,14,0,1,1,1,0,39,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,2,1,10,24,31,933,0.4362272240085745,2,115,41,1,0,17,5,0.2272727272727272,0
7,4,3,0,8,3,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,203,0.4039408866995074,3,5,2,1,0,1,11,0.9166666666666666,1
51,0,2,0,18,1,0,3,2,0,50,106,0,0,1,29,0,0,0,7,6,1,0,3,0,0,0,0,6,1,3,4,33,1013,0.228035538005923,16,22,19,0,0,24,51,0.68,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
3,0,5,5,4,2,0,0,2,0,3,31,0,0,0,0,0,0,0,8,8,0,0,1,0,1,0,0,0,0,0,0,13,240,0.2583333333333333,1,10,0,0,0,5,3,0.375,0
22,0,17,0,31,25,0,0,3,0,11,56,0,0,1,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,26,15,537,0.2569832402234637,14,23,0,0,0,40,22,0.3548387096774194,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
3,0,3,0,1,12,1,1,1,0,1,3,0,0,0,1,0,0,0,4,4,2,0,1,0,1,0,0,0,1,2,0,13,71,0.4225352112676056,9,0,0,0,0,20,3,0.1304347826086956,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
0,0,0,0,2,6,0,0,3,0,8,1,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,12,117,0.3162393162393162,2,0,1,0,0,16,0,0.0,1
2,0,8,0,14,0,0,3,1,0,3,20,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,1,20,488,0.221311475409836,1,38,45,0,0,6,2,0.25,1
55,0,22,7,13,4,0,0,1,1,29,114,0,0,1,1,0,6,6,1,1,0,0,1,0,1,0,0,1,1,0,0,22,842,0.2648456057007126,1,22,0,26,0,9,55,0.859375,0
93,0,25,1,2,18,0,1,2,1,98,153,0,0,0,17,0,0,0,3,3,0,0,2,0,1,0,0,19,0,118,1,20,1476,0.1653116531165311,3,26,1,0,0,37,93,0.7153846153846154,0
0,0,0,0,2,2,1,5,1,0,3,2,0,0,0,0,0,0,0,7,5,3,0,1,0,0,0,0,0,0,5,0,8,103,0.1553398058252427,1,62,0,1,0,6,0,0.0,1
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
6,0,5,0,9,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,230,0.3434782608695652,3,8,2,0,0,0,6,1.0,1
12,0,7,0,2,19,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,268,0.4738805970149253,4,25,43,0,0,29,12,0.2926829268292683,1
4,0,2,0,2,4,0,1,1,0,23,0,0,0,1,5,0,0,0,5,5,1,0,4,0,1,0,0,0,0,0,0,14,182,0.3076923076923077,3,2,0,0,0,27,4,0.1290322580645161,1
2,0,2,0,0,1,1,0,1,1,1,6,0,0,1,1,0,0,0,11,10,0,0,1,0,1,0,0,0,0,12,0,17,252,0.2936507936507936,2,6,4,0,0,7,2,0.2222222222222222,1
1,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,41,0.0975609756097561,1,8,0,0,0,0,1,1.0,1
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,20,0.35,1,0,1,0,0,1,0,0.0,1
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
2,0,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,6,33,0.4545454545454545,1,0,1,1,0,0,2,1.0,1
0,0,4,0,4,14,0,0,0,0,35,19,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,535,0.2037383177570093,5,23,0,0,0,55,0,0.0,1
31,0,11,0,30,3,0,1,1,1,136,79,0,0,1,10,0,0,0,2,2,1,0,21,0,0,0,0,2,0,2,2,19,1306,0.2611026033690659,0,143,3,0,0,109,31,0.2214285714285714,0
0,0,15,0,1,25,0,0,1,0,28,49,0,1,0,2,0,0,0,2,2,1,0,1,0,1,0,0,1,1,0,8,14,265,0.3735849056603773,4,3,0,0,0,83,0,0.0,1
0,0,3,5,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,96,0.4583333333333333,1,12,0,0,0,7,0,0.0,0
0,0,5,0,1,9,2,5,2,5,6,19,0,0,0,1,0,0,0,117,109,6,0,1,0,1,0,0,0,0,10,0,12,271,0.5424354243542435,4,25,0,11,0,24,0,0.0,1
1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.3766233766233766,1,1,1,6,0,8,1,0.1111111111111111,1
127,0,19,5,34,29,0,39,2,3,67,104,0,0,2,18,0,0,0,56,56,0,0,11,0,1,0,0,12,0,3,13,24,1602,0.4044943820224719,15,28,11,2,0,6,127,0.9548872180451128,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0.5384615384615384,0,0,0,0,0,0,0,0.0,1
37,0,20,1,7,2,0,8,4,0,17,113,0,0,2,16,0,0,0,11,9,0,0,13,0,1,0,0,8,0,13,6,23,2118,0.1808309726156751,1,6,0,0,0,24,37,0.6065573770491803,0
0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
85,0,14,7,6,4,0,0,2,1,70,218,0,0,1,3,0,0,0,3,3,0,0,8,0,1,0,1,0,0,0,0,15,1255,0.246215139442231,1,3,1,94,0,8,85,0.913978494623656,0
1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0.3636363636363636,0,0,1,0,0,0,1,1.0,1
18,0,23,15,19,12,0,2,2,1,14,66,0,1,0,1,0,0,0,4,4,0,0,5,0,1,0,0,0,1,0,1,12,398,0.2914572864321608,8,8,2,0,0,19,18,0.4864864864864865,0
6,0,3,0,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,6,32,0.4375,3,4,1,0,0,1,6,0.8571428571428571,1
6,0,6,1,13,14,0,8,1,0,8,75,0,0,1,4,0,0,0,16,11,1,0,1,0,1,0,1,1,0,0,2,15,384,0.2109375,7,14,4,1,0,37,6,0.1395348837209302,0
0,0,4,0,2,0,0,12,1,0,0,12,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,15,517,0.058027079303675,0,34,10,0,0,0,0,0.0,0
1,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0.4666666666666667,0,4,0,0,0,3,1,0.25,1
16,0,3,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,105,0,50,24,6,102,0.7647058823529411,7,4,3,0,0,16,16,0.5,0
25,0,23,22,9,15,0,0,0,2,8,43,0,0,1,4,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,3,13,374,0.339572192513369,0,5,5,1,0,26,25,0.4901960784313725,0
0,0,3,0,0,16,0,0,2,0,40,43,0,0,0,13,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,1,13,2006,0.8145563310069791,12,0,48,0,0,68,0,0.0,1
97,0,32,1,6,11,0,0,2,0,21,96,0,0,1,4,0,0,0,2,2,0,0,0,0,1,0,0,2,0,3,3,19,729,0.3401920438957476,5,16,0,0,0,24,97,0.8016528925619835,0
28,0,5,0,8,37,0,0,0,1,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,73,25,1290,0.4333333333333333,6,13,1,0,0,48,28,0.3684210526315789,0
45,0,11,0,43,12,0,0,0,0,35,25,0,1,0,9,0,0,0,0,0,0,0,5,0,1,0,0,45,0,8,21,40,1145,0.3956331877729258,0,242,24,3,0,0,45,1.0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
27,0,5,0,6,3,0,2,2,0,1,77,0,0,0,2,0,0,0,3,3,0,0,1,0,0,0,1,3,0,0,1,14,380,0.2526315789473684,1,5,1,2,0,10,27,0.7297297297297297,0
4,0,5,2,14,20,0,2,0,0,11,36,0,0,1,3,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,1,25,699,0.1659513590844063,5,49,131,0,0,34,4,0.1052631578947368,0
5,0,3,0,16,5,0,0,0,0,34,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,326,0.2085889570552147,5,66,1,0,0,38,5,0.1162790697674418,1
3,0,13,0,4,5,0,4,1,0,40,63,0,0,1,2,0,0,0,5,5,0,0,4,0,1,0,0,0,0,0,0,15,455,0.3824175824175824,3,20,4,1,0,54,3,0.0526315789473684,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,13,0.3076923076923077,0,1,1,1,0,1,0,0.0,1
4,0,6,0,0,5,0,0,1,0,13,4,0,0,0,1,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,8,86,0.3953488372093023,2,0,0,0,0,17,4,0.1904761904761904,1
0,0,0,0,0,1,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,2,1,13,73,0.3287671232876712,3,1,0,0,0,6,0,0.0,0
51,0,23,0,2,21,1,3,2,0,35,91,0,0,1,10,0,0,0,9,9,3,0,6,0,1,0,0,4,0,10,2,14,647,0.2194744976816074,1,0,0,0,0,29,51,0.6375,0
20,0,35,1,6,23,0,0,1,0,19,126,0,0,1,12,0,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,27,934,0.2815845824411135,2,44,0,0,0,40,20,0.3333333333333333,0
0,0,33,0,0,5,0,0,0,0,60,106,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,13,0,0,0,0,22,768,0.1861979166666666,4,173,0,0,0,74,0,0.0,0
15,0,11,0,19,2,0,0,1,0,11,98,0,0,1,24,0,0,0,1,1,0,0,0,0,0,0,0,5,1,2,2,30,1206,0.0779436152570481,1,18,13,0,0,12,15,0.5555555555555556,1
2,0,8,0,13,0,0,3,1,0,3,21,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,1,20,490,0.2204081632653061,1,38,45,0,0,6,2,0.25,0
11,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0.7916666666666666,2,0,0,0,0,2,11,0.8461538461538461,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0,0,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0
0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0.4666666666666667,1,0,0,0,0,3,0,0.0,1
6,0,14,0,6,11,0,4,2,0,1,141,0,0,1,18,0,0,0,10,6,0,0,0,0,1,0,0,0,0,0,1,12,609,0.1527093596059113,5,8,0,1,0,19,6,0.24,0
3,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,0.3103448275862069,4,11,1,1,0,3,3,0.5,1
0,0,1,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,141,0.3829787234042553,3,1,0,0,0,11,0,0.0,1
3,0,2,0,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,9,9,2,0,0,0,0,1,0,0,0,5,0,10,47,0.4042553191489361,0,2,2,0,0,2,3,0.6,1
6,0,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,11,31,0.3870967741935484,1,1,0,0,0,2,6,0.75,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0.0,0,0,0,0,0,0,0,0.0,1
