f1_url_length,f2_hostname_length,f3_has_ip,f4_dot,f5_hyphen,f6_at,f7_question,f8_ampersand,f9_pipe,f10_equal,f11_underscore,f12_tilde,f13_percent,f14_slash,f15_asterisk,f16_colon,f17_comma,f18_semicolon,f19_dollar,f20_space_or_%20,f21_www,f22_.com,f23_http,f24_//,f25_https,f26_ratio_digits_url,f27_ratio_digits_hostname,f28_punycode,f29_port,f30_tld_in_path,f31_tld_in_subdomain,f32_abnormal_subdomain,f33_num_subdomains,f34_prefix_suffix,f35_random_domain,f36_shortening_service,f37_path_extension,f38_num_redirections,f39_num_external_redirections,f40_num_words_url,f41_max_char_repeat_url,f42_shortest_word_url,f45_longest_word_url,f48_avg_word_length_url,f43_shortest_word_hostname,f46_longest_word_hostname,f49_avg_word_length_hostname,f44_shortest_word_path,f47_longest_word_path,f50_avg_word_length_path,f51_phish_hints,f52_brand_in_domain,f53_brand_in_subdomain,f54_brand_in_path,f55_suspicious_tld,is_phishing
35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,11,7.25,3,11,8.0,0,0,0.0,0,1,0,0,0,0
40,22,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,2,9,4.571428571428571,2,9,4.75,3,5,4.0,0,0,0,1,0,1
33,24,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,13,6.75,2,13,7.333333333333333,0,0,0.0,1,0,0,0,0,1
30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,9,3,4,3,3,14,6.0,3,14,6.666666666666667,0,0,0.0,0,1,0,0,0,0
20,10,0,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,5,3.25,2,3,2.6666666666666665,0,0,0.0,0,0,0,0,0,0
31,18,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,5,2,1,15,5.0,2,15,8.5,1,2,1.5,0,0,0,0,0,1
27,19,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,15,7.333333333333333,3,15,9.0,0,0,0.0,0,0,0,0,0,0
73,15,0,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0.0958904109589041,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,3,2,10,5.454545454545454,3,7,4.333333333333333,2,10,6.0,0,0,0,0,0,0
21,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,5,3.75,3,4,3.3333333333333335,0,0,0.0,0,1,0,0,0,0
18,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,1,0.3333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,6,4.666666666666667,3,6,4.5,0,0,0.0,0,0,0,0,0,1
46,14,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.17391304347826086,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,2,11,6.333333333333333,2,7,4.0,0,0,0.0,0,0,0,0,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.05263157894736842,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,5.0,3,8,5.5,0,0,0.0,0,0,0,0,0,1
79,12,0,1,0,0,1,2,0,3,3,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.05063291139240506,0.0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,12,7.555555555555555,3,8,5.5,0,0,0.0,0,0,0,0,0,0
92,19,0,2,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,3,3,11,2,2,16,7.2727272727272725,3,15,9.0,2,16,7.125,1,0,0,0,0,1
25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,9,4.75,3,9,5.0,0,0,0.0,0,0,0,0,0,1
18,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,1,0.3333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,6,4.666666666666667,3,6,4.5,0,0,0.0,0,0,0,0,0,1
76,23,0,6,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1,1,0.02631578947368421,0.08695652173913043,0,0,1,0,0,0,1,0,0,0,0,0,12,2,2,12,5.25,2,12,7.0,2,7,4.625,0,0,0,1,0,1
173,11,0,1,0,0,0,0,0,0,0,0,51,3,0,1,0,0,0,0,0,0,1,1,1,0.31213872832369943,0.0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,2,8,2.1666666666666665,2,8,5.0,2,2,2.0,0,1,0,0,0,0
53,21,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,2,7,2,3,17,6.428571428571429,3,17,10.0,4,7,5.25,0,0,0,1,0,0
18,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,4.333333333333333,3,5,4.0,0,0,0.0,0,0,0,0,0,0
120,16,0,2,11,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,1,0.05,0.0,0,0,0,0,0,1,0,0,0,0,1,0,18,3,2,10,5.611111111111111,3,8,4.666666666666667,2,10,5.857142857142857,3,1,0,1,0,0
71,10,0,3,4,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,1,1,0.39436619718309857,0.0,0,0,0,0,0,1,0,0,0,0,0,0,13,3,2,12,4.384615384615385,2,3,2.6666666666666665,2,12,4.888888888888889,0,0,0,0,0,0
38,10,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,3,3,8,3,1,7,3.625,2,3,2.6666666666666665,1,7,4.25,0,0,0,0,0,0
195,18,0,3,0,1,1,0,0,1,0,0,2,6,0,1,0,0,0,2,0,0,1,1,1,0.12307692307692308,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,51,12.857142857142858,3,14,8.5,2,51,20.857142857142858,0,0,0,1,1,1
30,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,9,4.8,2,9,5.5,4,4,4.0,0,0,0,0,0,1
49,13,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0.08163265306122448,0.0,0,0,1,0,0,1,0,0,0,0,0,0,7,3,3,11,5.714285714285714,3,5,3.6666666666666665,4,11,8.0,0,0,0,0,0,0
26,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,6,3,2,5,3.1666666666666665,2,5,3.25,2,2,2.0,0,0,0,0,0,0
110,20,0,2,0,0,1,2,0,3,0,0,0,2,0,1,0,0,1,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,3,1,17,8.909090909090908,3,12,6.0,0,0,0.0,0,1,0,0,0,0
39,7,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,13,5.166666666666667,3,3,3.0,0,0,0.0,1,0,0,0,0,0
19,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,5,4.666666666666667,5,5,5.0,0,0,0.0,0,0,0,0,0,0
43,17,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.046511627906976744,0.0,0,0,0,0,0,1,0,0,0,0,1,0,6,3,2,10,5.833333333333333,2,10,5.0,0,0,0.0,0,0,0,0,0,0
18,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,6,4.333333333333333,2,6,4.0,0,0,0.0,0,0,0,0,0,1
16,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,4,3.6666666666666665,3,4,3.5,0,0,0.0,0,1,0,0,0,0
17,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,5,4.0,2,5,3.5,0,0,0.0,0,0,0,0,0,0
246,13,0,2,1,0,1,5,0,6,11,0,2,3,0,1,0,0,0,2,1,1,1,1,1,0.08130081300813008,0.0,0,0,0,0,0,1,0,0,0,0,0,0,19,3,3,83,11.842105263157896,3,5,3.6666666666666665,0,0,0.0,0,0,0,0,0,0
24,16,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,1,1,0.4166666666666667,0.625,0,1,0,0,0,0,0,0,0,0,0,0,4,2,3,7,4.75,3,7,4.666666666666667,0,0,0.0,0,0,0,0,0,1
18,11,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.2777777777777778,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,4.666666666666667,3,7,5.0,0,0,0.0,0,0,0,0,0,1
43,10,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,3,8,2,2,7,4.25,2,7,4.5,2,7,4.2,1,0,0,1,0,1
38,8,0,1,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.18421052631578946,0.0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,3,13,6.2,3,4,3.5,0,0,0.0,0,0,0,0,0,0
21,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.19047619047619047,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,6,4.0,2,3,2.5,6,6,6.0,0,0,0,0,0,1
27,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,1,1,0.07407407407407407,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,2,7,4.0,3,7,4.333333333333333,2,2,2.0,0,0,0,0,0,0
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.3157894736842105,0.6,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,7,4.666666666666667,2,7,4.5,0,0,0.0,0,0,0,0,0,1
31,12,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,6,3,3,6,4.0,3,4,3.3333333333333335,3,6,4.5,0,0,0,1,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0.3157894736842105,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,5.0,3,8,5.5,0,0,0.0,0,0,0,0,0,1
24,12,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.125,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,2,5,3.6,2,5,3.3333333333333335,3,3,3.0,0,1,0,0,0,0
18,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0.3333333333333333,0.6,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,7,4.666666666666667,2,7,4.5,0,0,0.0,0,0,0,0,0,1
52,16,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,3,8,2,3,11,5.375,4,11,7.5,3,7,4.8,1,1,0,1,1,1
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,10,5.0,2,10,5.0,0,0,0.0,0,0,0,0,0,0
92,17,0,3,0,0,1,4,0,5,2,0,0,3,0,1,0,0,0,0,1,2,1,1,1,0.07608695652173914,0.0,0,0,0,0,0,1,0,0,0,0,0,0,15,3,1,12,5.0,3,9,5.0,0,0,0.0,0,0,0,0,0,0
83,12,0,2,8,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0.04819277108433735,0.0,0,0,0,0,0,1,0,0,0,0,1,1,14,3,2,10,4.857142857142857,3,4,3.3333333333333335,2,10,5.3,0,0,0,1,0,0
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,6,4.333333333333333,3,6,4.5,0,0,0.0,0,0,0,0,0,0
38,16,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,1,1,0.18421052631578946,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,1,9,4.285714285714286,2,9,4.666666666666667,1,6,3.6666666666666665,0,0,0,0,0,0
130,19,0,2,0,0,1,5,0,6,6,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.08461538461538462,0.0,0,0,0,0,0,1,0,0,0,0,0,0,14,3,3,13,8.0,3,11,5.666666666666667,0,0,0.0,0,1,0,0,0,0
18,9,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.2222222222222222,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,6,4.333333333333333,2,6,4.0,0,0,0.0,0,0,0,0,0,1
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4.666666666666667,3,6,4.5,0,0,0.0,0,0,0,0,0,1
491,19,0,1,1,0,1,11,0,12,30,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.2729124236252546,0.0,0,0,0,0,0,0,0,0,0,0,1,1,29,6,2,90,15.862068965517242,3,15,9.0,0,0,0.0,0,0,0,0,0,0
66,13,0,2,0,0,1,2,0,3,0,0,0,3,0,1,0,2,0,0,0,0,1,1,1,0.24242424242424243,0.0,0,0,0,0,0,1,0,0,0,0,2,1,12,2,1,17,4.333333333333333,3,5,3.6666666666666665,0,0,0.0,0,1,0,0,1,1
32,23,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,5,3,3,7,5.0,3,7,5.0,0,0,0.0,0,0,0,0,0,1
22,14,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,3,6,4.25,3,6,4.0,0,0,0.0,0,0,0,0,0,1
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,10,5.0,2,10,5.0,0,0,0.0,0,1,0,0,0,1
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.13043478260869565,0.2,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1,9,4.25,1,9,4.333333333333333,0,0,0.0,0,0,0,0,0,1
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,6,4.25,3,6,4.0,0,0,0.0,0,0,0,0,0,0
59,16,0,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,9,2,3,9,5.444444444444445,3,8,4.666666666666667,3,9,6.0,1,0,0,0,0,1
27,17,0,2,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,5,3,3,5,3.8,3,4,3.5,0,0,0.0,0,0,0,0,0,0
74,16,0,1,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,1,1,0.2972972972972973,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,10,2,3,12,6.3,3,12,7.5,4,12,6.142857142857143,0,0,0,1,0,1
36,12,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,3,11,6.0,3,8,5.5,0,0,0.0,0,1,0,0,0,0
48,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,2,5,3,3,22,8.4,3,22,9.333333333333334,10,10,10.0,0,1,0,0,0,1
160,14,0,5,20,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,1,1,0.15,0.0,0,0,1,0,0,1,1,0,0,0,0,0,30,3,1,10,4.3,2,4,2.75,1,10,4.52,0,0,0,1,0,1
49,20,0,2,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.02040816326530612,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,16,4.875,3,16,9.5,5,5,5.0,0,1,0,0,0,1
35,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,6,3,3,8,4.666666666666667,3,8,4.666666666666667,3,6,4.5,0,0,0,1,0,0
38,19,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.02631578947368421,0.05263157894736842,0,0,0,0,0,1,0,0,0,1,0,0,6,2,3,9,5.166666666666667,3,9,5.666666666666667,3,6,4.5,0,0,0,1,0,0
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.03333333333333333,0.047619047619047616,0,0,0,0,0,1,0,0,0,0,1,1,4,6,2,9,6.0,2,9,6.333333333333333,0,0,0.0,0,0,0,0,0,1
26,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,10,5.25,3,10,5.333333333333333,0,0,0.0,0,1,0,0,0,1
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,5,4.0,3,5,3.6666666666666665,0,0,0.0,0,0,0,0,0,0
13,6,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,3,2,2,4,3.0,2,3,2.5,0,0,0.0,0,0,0,0,0,0
123,19,0,3,16,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,1,0,1,1,1,0.0975609756097561,0.0,0,0,0,0,0,1,0,0,0,0,0,0,26,3,1,12,3.6923076923076925,2,12,5.666666666666667,1,7,3.3636363636363638,0,0,0,0,0,0
30,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.43333333333333335,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,13,6.25,3,4,3.5,13,13,13.0,0,0,0,0,1,1
32,11,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,1,1,0.125,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,2,5,3.4285714285714284,3,3,3.0,2,4,3.3333333333333335,0,0,0,0,0,0
18,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0.1111111111111111,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,7,4.666666666666667,2,7,4.5,0,0,0.0,0,1,0,0,0,1
36,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,5,3,3,13,6.0,3,7,4.333333333333333,13,13,13.0,0,1,0,0,0,1
33,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,6,3,2,7,4.333333333333333,2,7,4.0,3,6,4.5,0,0,0,1,0,0
72,13,0,2,6,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.19444444444444445,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,3,1,16,5.454545454545454,3,5,3.6666666666666665,1,16,6.285714285714286,0,0,0,0,0,0
39,11,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1,1,0.1794871794871795,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,8,5.333333333333333,2,8,5.0,4,7,5.666666666666667,0,0,0,0,0,0
32,17,0,3,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,3,2,6,3.2857142857142856,2,6,3.5,0,0,0.0,0,0,0,0,0,0
32,24,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,20,9.0,3,20,11.5,0,0,0.0,0,1,0,0,0,1
19,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,4.666666666666667,3,7,5.0,0,0,0.0,0,0,0,0,0,1
16,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,5,3.6666666666666665,2,5,3.5,0,0,0.0,0,0,0,0,0,0
110,12,0,2,10,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,1,1,0.06363636363636363,0.0,0,0,0,0,0,1,0,0,0,0,0,0,17,3,1,9,5.411764705882353,2,5,3.3333333333333335,1,9,5.923076923076923,0,0,0,0,0,0
73,15,0,2,8,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0.0273972602739726,0.0,0,0,0,0,0,1,0,0,0,0,0,0,13,3,2,7,4.461538461538462,3,7,4.333333333333333,2,7,4.444444444444445,0,0,0,0,0,0
24,16,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,8,4.75,3,8,4.666666666666667,0,0,0.0,0,0,0,0,0,0
43,14,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0.023255813953488372,0.0,0,0,0,0,0,1,0,0,0,0,1,1,9,3,1,6,3.6666666666666665,3,6,4.0,1,5,3.2,0,1,0,1,0,0
61,21,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,9,2,2,12,5.666666666666667,3,12,6.333333333333333,2,8,5.4,1,0,0,0,0,1
20,12,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,1,0.3,0.5,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1,6,3.75,1,6,3.3333333333333335,0,0,0.0,0,0,0,0,0,1
228,26,0,4,1,0,1,1,0,2,2,0,4,4,0,1,0,0,0,0,1,0,2,1,0,0.37719298245614036,0.0,0,0,0,0,0,1,1,0,0,0,0,0,16,3,2,120,13.125,2,9,5.75,7,7,7.0,2,0,0,0,0,1
85,16,0,2,1,0,1,1,0,2,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.3176470588235294,0.0,0,0,0,0,0,1,0,0,0,0,0,0,10,3,2,27,7.4,3,8,4.666666666666667,8,8,8.0,1,1,0,0,0,0
130,16,0,4,0,0,1,0,0,1,4,0,0,3,5,1,0,0,0,0,1,1,1,1,1,0.12307692307692308,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,3,1,43,10.454545454545455,3,8,4.666666666666667,0,0,0.0,0,0,0,0,0,0
34,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,5,2,2,10,5.6,2,8,4.333333333333333,10,10,10.0,0,0,0,0,0,0
40,19,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,6,3,3,11,5.333333333333333,3,11,5.666666666666667,4,7,5.5,0,0,0,0,0,0
38,11,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,3,6,4.142857142857143,3,3,3.0,4,6,5.0,0,1,0,0,0,0
29,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,3,8,4.4,3,8,4.666666666666667,3,3,3.0,0,0,0,0,0,0
30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,1,1,1,1,0.3333333333333333,0.47619047619047616,0,1,0,0,0,1,0,0,0,0,0,0,5,3,3,8,4.6,3,8,4.5,0,0,0.0,0,0,0,0,0,1
22,15,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.5,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,11,6.0,3,11,7.0,0,0,0.0,0,0,0,0,0,1
90,12,0,2,0,0,1,0,0,1,6,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.05555555555555555,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,3,63,13.666666666666666,3,4,3.3333333333333335,0,0,0.0,0,1,0,0,0,0
19,12,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.2631578947368421,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,5.0,3,8,5.5,0,0,0.0,0,0,0,0,0,1
