f1_url_length,f2_hostname_length,f3_has_ip,f4_dot,f5_hyphen,f6_at,f7_question,f8_ampersand,f9_pipe,f10_equal,f11_underscore,f12_tilde,f13_percent,f14_slash,f15_asterisk,f16_colon,f17_comma,f18_semicolon,f19_dollar,f20_space_or_%20,f21_www,f22_.com,f23_http,f24_//,f25_https,f26_ratio_digits_url,f27_ratio_digits_hostname,f28_punycode,f29_port,f30_tld_in_path,f31_tld_in_subdomain,f32_abnormal_subdomain,f33_num_subdomains,f34_prefix_suffix,f35_random_domain,f36_shortening_service,f37_path_extension,f38_num_redirections,f39_num_external_redirections,f40_num_words_url,f41_max_char_repeat_url,f42_shortest_word_url,f45_longest_word_url,f48_avg_word_length_url,f43_shortest_word_hostname,f46_longest_word_hostname,f49_avg_word_length_hostname,f44_shortest_word_path,f47_longest_word_path,f50_avg_word_length_path,f51_phish_hints,f52_brand_in_domain,f53_brand_in_subdomain,f54_brand_in_path,f55_suspicious_tld,f56_https_resources,f57_http_resources,f58_external_domains_count,f59_relative_urls,f60_inline_scripts,f61_external_scripts,f62_password_inputs,f63_hidden_inputs,f64_forms_count,f65_iframe_count,f66_images_count,f67_links_count,f68_redirect_meta,f69_language_mismatch,f70_h1_count,f71_h2_count,f72_js_cookies_set,f73_js_cookies_read,f74_total_cookies,f75_input_fields_total,f76_input_fields_without_labels,f77_input_fields_suspicious_names,f78_favicon_mismatch,f79_logo_count,f80_has_ssl_seal,f81_has_copyright,f82_data_uri_count,f83_javascript_uri_count,f84_urgent_words_count,f85_form_action_external,f86_password_related_words,f87_security_related_words,f88_dom_depth,f89_dom_nodes,f90_dom_leaf_ratio,f91_external_css,f92_inline_styles,f93_style_tags,f94_inline_events,f95_obfuscated_events,f96_internal_resources,f97_external_resources,f98_external_resource_ratio,is_phishing
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4.666666666666667,3,6,4.5,0,0,0,0,0,0,0,0,2,0,9,0,0,3,0,0,0,0,2,14,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,70,0.15714285714285714,2,5,0,1,0,5,2,0.2857142857142857,0
24,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,11,6.333333333333333,3,11,7.0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,10,51,0.21568627450980393,1,0,1,0,0,1,0,0.0,1
28,9,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,3,6,4.4,3,5,4.0,3,6,4.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,22,0,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.16129032258064516,0.22727272727272727,1,0,0,0,0,0,1,0,0,0,0,0,4,2,2,14,6.0,2,14,6.333333333333333,0,0,0,0,1,0,0,0,67,0,6,1,6,7,0,0,1,0,99,90,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,1,0,2,12,522,0.25862068965517243,2,50,4,3,0,2,67,0.9710144927536232,0
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,12,5.5,2,12,5.666666666666667,0,0,0,0,0,0,0,0,177,0,19,2,9,8,0,2,1,0,134,169,0,0,0,113,0,0,0,4,4,0,0,2,0,0,0,3,0,1,1,1,12,1629,0.3173726212400246,30,0,2,1,0,15,177,0.921875,0
88,16,0,2,1,0,1,3,0,4,1,0,0,2,0,1,0,0,0,0,1,1,1,1,1,0.011363636363636364,0.0,0,0,0,0,0,1,0,0,0,0,0,0,13,3,1,13,5.6923076923076925,3,8,4.666666666666667,0,0,0,0,0,0,0,0,64,0,59,1,34,7,0,0,0,1,47,114,0,0,1,2,0,0,0,0,0,0,0,23,0,1,0,0,1,0,2,6,24,837,0.23058542413381122,1,128,2,15,0,24,64,0.7272727272727273,0
34,10,0,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,2,11,4.5,2,3,2.6666666666666665,4,11,7.5,0,0,0,0,0,1,0,3,0,4,1,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,91,0.10989010989010989,0,1,1,1,0,1,1,0.5,0
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,9,4.75,2,9,4.666666666666667,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,38,0.631578947368421,0,0,1,0,0,2,2,0.5,0
26,10,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.07692307692307693,0.0,0,0,0,0,0,1,0,0,0,0,2,0,6,3,2,4,3.0,2,3,2.6666666666666665,0,0,0,0,0,0,0,0,94,0,18,4,27,36,0,0,2,0,22,119,0,0,6,11,0,0,0,2,2,0,0,3,1,1,0,0,0,1,30,8,22,771,0.20103761348897536,22,4,9,2,0,4,94,0.9591836734693877,0
18,11,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0.3333333333333333,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,4.666666666666667,3,7,5.0,0,0,0,0,0,0,0,0,1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,1
95,16,0,3,2,0,0,0,0,0,0,0,1,6,0,1,0,0,0,1,0,0,1,1,1,0.11578947368421053,0.0625,0,0,0,0,0,1,0,0,0,0,0,0,12,3,3,12,6.833333333333333,3,7,4.666666666666667,3,12,7.875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,523,0.0,0,0,0,0,0,0,0,0,0
28,10,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,2,5,3.5,2,3,2.6666666666666665,4,4,4.0,0,0,0,0,0,5,1,16,0,6,4,0,14,3,0,38,106,0,0,2,1,0,0,0,39,39,1,0,1,0,1,0,0,0,0,0,1,11,655,0.2595419847328244,12,2,0,0,0,53,6,0.1016949152542373,0
32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,13,6.5,3,13,7.0,0,0,0,0,0,0,0,0,34,0,7,0,5,7,0,5,2,0,10,144,0,0,1,13,0,0,0,11,10,1,0,0,0,1,0,0,0,1,2,0,14,526,0.16920152091254753,11,6,6,0,0,0,34,1.0,0
145,24,0,2,4,0,1,1,0,2,3,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.08275862068965517,0.08333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,11,3,2,50,11.909090909090908,2,17,7.333333333333333,0,0,0,0,0,0,0,0,18,0,18,0,13,14,0,7,2,0,4,239,0,0,0,1,0,0,0,12,9,0,0,1,0,1,0,1,2,0,2,0,21,1191,0.1670864819479429,4,27,6,0,0,7,18,0.72,0
31,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,10,5.0,2,10,6.0,4,4,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0.36363636363636365,0,0,1,0,0,1,0,0.0,1
21,12,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,1,1,0.14285714285714285,0.25,0,1,0,0,0,0,0,0,0,0,0,0,4,2,2,5,3.75,2,5,3.3333333333333335,0,0,0,0,0,0,0,0,5,0,6,1,6,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,140,0.8857142857142857,0,1,1,0,0,102,5,0.04672897196261682,0
27,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,7,5.25,3,7,5.666666666666667,0,0,0,1,0,0,0,0,3,0,3,0,0,4,0,0,0,0,3,15,0,1,4,7,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,10,163,0.2147239263803681,4,20,1,0,0,8,3,0.2727272727272727,1
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,1,4,3,3,13,5.75,3,13,6.333333333333333,0,0,0,1,0,0,0,0,1,0,4,2,9,17,0,0,0,0,6,29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,13,206,0.3592233009708738,8,2,0,0,0,31,1,0.03125,0
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,6,4.25,3,6,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,17,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.023255813953488372,0.058823529411764705,0,0,0,0,0,1,1,0,0,0,0,0,7,3,3,12,5.0,3,4,3.5,4,12,8.0,0,0,0,0,0,0,0,10,0,3,2,0,0,0,0,2,22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,122,0.38524590163934425,1,2,0,1,0,16,0,0.0,0
21,12,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,1,1,1,0.14285714285714285,0.25,0,1,0,0,0,0,0,0,0,0,0,0,4,2,3,5,3.75,3,4,3.3333333333333335,0,0,0,0,0,0,0,0,124,0,16,0,2,29,0,0,0,0,52,133,0,0,1,9,0,0,0,0,0,0,0,36,0,1,0,0,1,0,0,11,19,1170,0.258974358974359,4,170,0,0,0,0,124,1.0,0
39,14,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,3,8,4.428571428571429,3,5,4.0,3,8,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,10,0,0,1,1,0,0,0,7,7,1,0,3,0,1,0,0,5,0,3,10,15,142,0.18309859154929578,3,0,3,0,0,11,0,0.0,1
40,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.25,0.0,0,0,0,0,0,1,0,0,0,0,2,2,6,2,3,10,5.5,3,9,5.0,3,10,6.5,0,0,0,0,0,15,0,22,1,16,5,0,0,0,0,5,51,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,8,15,347,0.2824207492795389,0,15,5,7,0,1,15,0.9375,0
34,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,3,11,5.4,3,11,5.666666666666667,5,5,5.0,0,0,0,0,0,42,0,17,3,7,5,0,0,2,1,3,54,0,0,1,0,0,0,0,2,2,0,0,2,0,1,0,0,0,1,1,4,22,557,0.19748653500897667,12,30,101,11,0,3,42,0.9333333333333333,0
62,16,0,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,10,3,2,8,5.1,3,8,4.666666666666667,2,8,5.5,0,0,0,0,0,23,0,2,0,8,10,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,14,134,0.47761194029850745,4,13,1,1,0,13,23,0.6388888888888888,1
46,21,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.021739130434782608,0.0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,2,14,5.428571428571429,2,14,6.333333333333333,3,6,4.666666666666667,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,7,9,0,0,1,0,0,0,0,4,4,3,0,1,0,1,0,0,1,0,3,1,14,89,0.42696629213483145,2,2,0,0,0,9,0,0.0,1
23,14,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,10,6.0,3,10,6.5,0,0,0,0,0,0,0,0,2,0,8,0,13,0,0,3,1,0,3,20,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,1,20,478,0.20920502092050208,1,38,45,0,0,6,2,0.25,0
63,28,0,4,2,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,2,1,1,1,0.06349206349206349,0.0,0,0,0,0,0,1,1,0,0,0,0,0,12,2,2,9,4.166666666666667,2,9,4.8,3,5,4.0,0,0,0,1,0,2,0,8,0,14,0,0,3,1,0,3,20,0,0,1,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,1,1,20,488,0.22131147540983606,1,38,45,0,0,6,2,0.25,1
150,18,0,4,4,0,1,5,0,6,6,0,1,3,0,1,0,0,0,1,1,2,1,1,1,0.05333333333333334,0.0,0,0,0,0,0,1,0,0,0,0,0,0,23,3,1,12,5.434782608695652,3,10,5.333333333333333,0,0,0,0,0,0,0,0,13,0,10,0,3,1,0,0,0,0,24,82,0,0,1,5,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,18,562,0.35231316725978645,1,16,1,0,0,20,13,0.3939393939393939,0
65,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.2923076923076923,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,36,11.8,4,10,7.0,4,36,20.0,0,0,0,0,1,0,0,3,9,2,3,1,0,0,0,2,26,0,0,0,0,0,0,0,3,3,2,0,1,0,1,0,0,0,0,5,0,13,113,0.13274336283185842,3,0,0,1,0,9,0,0.0,1
31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,14,6.25,3,14,6.666666666666667,0,0,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,45,0.4444444444444444,3,1,0,1,0,10,1,0.09090909090909091,1
304,17,0,2,10,0,0,0,0,0,0,0,86,4,0,1,0,0,0,0,1,1,1,1,1,0.2993421052631579,0.0,0,0,0,0,0,1,0,0,0,0,1,1,92,3,2,9,2.1847826086956523,3,9,5.0,2,6,2.0568181818181817,0,0,0,0,0,141,0,17,1,10,6,0,1,2,0,135,424,0,0,1,0,0,0,0,5,2,1,0,1,0,1,0,10,0,0,0,0,19,1657,0.18708509354254677,1,30,1,2,0,18,141,0.8867924528301887,0
24,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,11,6.333333333333333,3,11,7.0,0,0,0,0,0,0,0,0,2,0,2,0,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,103,0.8058252427184466,1,1,0,0,0,52,2,0.037037037037037035,0
64,15,0,3,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,1,1,0,0.140625,0.0,0,0,0,0,0,1,0,0,0,0,1,1,8,3,2,16,6.875,2,8,4.333333333333333,4,16,9.5,0,0,0,0,0,5,0,39,49,28,10,0,4,1,0,2,40,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,5,3,0,0,12,14,228,0.2631578947368421,3,15,7,0,0,26,5,0.16129032258064516,1
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,3,6,4.25,3,6,4.0,0,0,0,0,0,0,0,0,29,0,11,0,9,1,0,2,1,0,20,91,0,0,1,4,0,0,0,11,11,0,0,0,0,0,0,1,0,0,16,6,14,960,0.328125,1,13,2,0,0,7,29,0.8055555555555556,0
66,16,0,2,0,0,1,1,0,2,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0.19696969696969696,0.0,0,0,0,0,0,1,0,0,0,0,0,0,10,2,1,13,5.5,2,9,4.666666666666667,3,7,5.0,0,0,0,0,0,4,1,8,0,1,2,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,12,284,0.2323943661971831,1,3,0,0,0,0,5,1.0,0
26,18,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,14,7.0,3,14,8.5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,1,3,29,0,0,0,4,0,0,0,8,8,1,0,2,0,0,0,0,4,0,7,2,26,1009,0.34291377601585726,1,91,106,2,0,6,0,0.0,1
53,14,0,4,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,2,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,8,3,3,17,5.375,3,6,4.0,0,0,0,0,0,0,0,0,16,0,32,0,0,3,0,0,1,0,3,69,0,0,0,5,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,18,328,0.07317073170731707,3,0,0,0,0,0,16,1.0,0
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,1,17,6.25,1,17,7.0,0,0,0,0,0,0,0,0,2,0,5,0,0,17,0,0,1,0,24,53,0,1,3,8,0,0,0,2,2,1,0,2,0,0,0,0,0,1,0,0,12,1313,0.7661843107387661,9,1,30,2,0,48,2,0.04,1
28,19,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.03571428571428571,0.05263157894736842,0,0,0,0,1,2,0,0,0,0,0,0,5,3,2,6,4.2,2,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0,0,0,0,0,0,0,0,0
37,28,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.10810810810810811,0.14285714285714285,0,0,0,0,0,2,1,0,0,0,0,0,7,2,2,5,4.0,2,5,3.8333333333333335,0,0,0,0,0,0,0,0,9,0,9,0,4,7,1,1,1,0,0,5,0,0,1,0,0,0,0,5,4,3,0,0,0,1,0,0,0,0,15,0,11,89,0.3146067415730337,1,5,0,2,0,0,9,1.0,1
19,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,5,3.25,2,3,2.6666666666666665,0,0,0,0,0,0,0,0,4,0,10,0,5,13,0,1,2,1,14,160,0,0,0,4,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,14,591,0.16074450084602368,3,3,0,4,0,39,4,0.09302325581395349,0
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,0,0.2727272727272727,0.42857142857142855,0,0,0,0,0,1,0,0,0,0,1,1,4,3,2,7,4.0,2,7,4.0,0,0,0,0,0,0,0,0,24,0,2,0,33,19,1,7,1,0,24,228,0,1,0,1,5,0,5,11,11,3,0,0,0,1,0,175,22,0,17,23,13,1119,0.3190348525469169,6,277,5,13,0,2,24,0.9230769230769231,1
43,23,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,1,1,1,0.23255813953488372,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,3,13,7.2,3,13,7.0,10,10,10.0,0,0,0,0,0,32,0,7,0,5,8,0,5,2,0,1,88,0,0,1,3,0,0,0,11,10,1,0,0,0,1,0,0,0,1,2,0,14,329,0.182370820668693,12,6,6,0,0,0,32,1.0,0
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0.2608695652173913,0.4,0,0,0,0,0,1,0,0,0,0,1,1,4,3,3,7,4.25,3,7,4.333333333333333,0,0,0,0,0,0,0,0,27,0,3,0,35,21,2,8,2,0,56,191,0,0,0,0,5,0,5,15,15,5,0,0,0,1,0,132,22,0,21,23,18,738,0.18157181571815717,7,41,6,17,0,52,27,0.34177215189873417,1
34,13,0,2,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,8,5.4,4,8,6.0,3,7,5.0,0,0,0,0,1,28,0,6,0,6,12,0,17,10,0,206,114,0,0,0,9,0,0,0,18,18,1,0,4,0,0,0,0,0,1,5,0,26,2869,0.3290345067967933,10,106,6,0,0,1,28,0.9655172413793104,1
74,15,0,3,1,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,1,1,1,1,1,0.0945945945945946,0.0,0,0,0,0,0,2,0,0,0,0,0,0,13,3,1,10,4.615384615384615,2,4,3.0,1,10,5.375,0,0,0,0,0,46,0,33,44,2,30,0,0,0,0,22,46,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,30,931,0.2588614393125671,10,54,2,0,0,67,46,0.40707964601769914,0
29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,3,12,5.75,3,12,6.0,0,0,0,0,0,0,0,0,105,0,27,2,55,7,0,4,2,1,69,152,0,0,1,12,0,0,0,12,9,0,0,0,0,0,0,0,16,1,1,17,19,1591,0.1684475172847266,1,79,9,4,0,2,105,0.9813084112149533,0
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,0.21052631578947367,0.4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4.666666666666667,3,6,4.5,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,15,25,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,1280,0.7453125,7,0,22,0,0,30,0,0.0,1
34,10,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,0.2647058823529412,0.6,0,0,0,0,0,0,0,0,0,0,1,1,6,2,2,7,4.5,2,7,4.5,3,6,4.333333333333333,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0.6333333333333333,1,2,0,2,0,4,0,0.0,1
66,11,0,2,0,0,1,3,0,4,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.015151515151515152,0.0,0,0,0,0,0,1,0,0,0,0,0,0,12,3,3,9,4.333333333333333,3,3,3.0,0,0,0,0,1,0,0,0,26,0,22,9,23,8,0,0,0,1,60,171,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,29,21,1259,0.21127879269261318,0,26,23,2,0,82,26,0.24074074074074073,0
58,14,0,2,1,0,1,4,0,5,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.13793103448275862,0.0,0,0,0,0,0,1,0,0,0,0,0,0,14,3,1,6,2.9285714285714284,3,6,4.0,0,0,0,0,0,0,0,0,18,0,9,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49,0.5102040816326531,2,0,0,0,0,1,18,0.9473684210526315,0
21,12,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,5.333333333333333,3,8,5.5,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,141,0.3829787234042553,3,1,0,0,0,11,0,0.0,1
27,8,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0.037037037037037035,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,10,5.5,2,5,3.5,10,10,10.0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,60,0.6,0,5,3,0,0,8,0,0.0,1
18,11,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0.16666666666666666,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,7,4.666666666666667,3,7,5.0,0,0,0,0,1,0,0,1,1,0,3,1,5,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,77,0.37662337662337664,1,1,1,6,0,8,1,0.1111111111111111,1
47,19,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,1,7,3,2,11,5.428571428571429,3,11,5.666666666666667,2,10,5.666666666666667,0,1,0,1,0,84,0,25,6,8,10,0,0,0,1,59,210,0,0,1,9,0,0,0,0,0,0,0,4,0,1,0,0,2,0,2,3,17,1054,0.16698292220113853,3,14,3,0,0,6,84,0.9333333333333333,0
30,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,1,0.13333333333333333,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,6,3,2,6,3.8333333333333335,3,6,4.0,2,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,47,0.3191489361702128,0,1,1,0,0,3,0,0.0,0
42,16,0,2,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,0.30952380952380953,0.0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,3,13,5.833333333333333,3,8,4.666666666666667,0,0,0,0,0,0,0,0,124,0,25,0,17,10,0,0,1,5,89,293,0,0,1,124,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,2,17,1418,0.1318758815232722,2,53,0,0,0,0,124,1.0,0
