f56_https_resources,f57_http_resources,f58_external_domains_count,f59_relative_urls,f60_inline_scripts,f61_external_scripts,f62_password_inputs,f63_hidden_inputs,f64_forms_count,f65_iframe_count,f66_images_count,f67_links_count,f68_redirect_meta,f69_language_mismatch,f70_h1_count,f71_h2_count,f72_js_cookies_set,f73_js_cookies_read,f74_total_cookies,f75_input_fields_total,f76_input_fields_without_labels,f77_input_fields_suspicious_names,f78_favicon_mismatch,f79_logo_count,f80_has_ssl_seal,f81_has_copyright,f82_data_uri_count,f83_javascript_uri_count,f84_urgent_words_count,f85_form_action_external,f86_password_related_words,f87_security_related_words,f88_dom_depth,f89_dom_nodes,f90_dom_leaf_ratio,f91_external_css,f92_inline_styles,f93_style_tags,f94_inline_events,f95_obfuscated_events,f96_internal_resources,f97_external_resources,f98_external_resource_ratio,is_phishing
42,0,28,76,11,25,0,0,1,1,81,186,0,0,1,11,0,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,16,950,0.2031578947368421,7,5,2,0,0,75,42,0.358974358974359,False
8,0,31,45,13,24,0,0,1,1,20,138,0,0,1,5,0,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,18,662,0.19788519637462235,10,5,2,0,0,47,8,0.14545454545454545,False
4,0,31,44,12,20,0,0,1,1,19,137,0,0,1,5,0,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,19,648,0.1867283950617284,9,4,2,0,0,45,4,0.08163265306122448,False
16,0,14,0,6,25,0,0,1,1,18,354,0,0,1,12,0,0,0,3,2,0,0,7,0,1,0,0,34,0,8,61,21,1693,0.12522150029533372,3,41,1,0,0,61,16,0.2077922077922078,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
1,0,8,0,1,4,0,0,0,1,3,61,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,14,224,0.12053571428571429,2,1,0,0,0,10,1,0.09090909090909091,False
1,0,84,0,3,6,0,0,0,1,86,151,0,0,2,7,0,0,0,0,0,0,0,83,1,1,0,0,0,0,0,15,14,534,0.21910112359550563,2,1,0,0,0,95,1,0.010416666666666666,False
1,0,9,0,1,4,0,0,0,1,3,65,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,14,14,230,0.11739130434782609,2,1,0,0,0,10,1,0.09090909090909091,False
64,0,5,0,7,12,0,0,1,0,33,115,0,0,1,7,0,0,0,1,1,0,0,0,0,1,0,0,4,1,0,0,15,856,0.1764018691588785,4,108,4,0,0,0,64,1.0,False
62,0,11,0,8,14,0,2,2,0,30,62,0,0,1,8,0,0,0,5,5,1,0,0,0,1,0,0,15,1,0,3,16,699,0.22031473533619456,4,94,4,0,0,1,62,0.9841269841269841,False
59,0,11,0,8,14,0,2,2,0,27,60,0,0,1,8,0,0,0,5,5,1,0,0,0,1,0,0,21,1,0,3,16,669,0.2227204783258595,4,88,4,0,0,1,59,0.9833333333333333,False
13,0,5,0,5,5,0,0,1,1,4,7,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,16,101,0.297029702970297,4,4,2,0,0,2,13,0.8666666666666667,False
13,0,5,0,5,5,1,0,1,1,4,8,0,1,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,5,0,16,106,0.29245283018867924,4,4,2,0,0,2,13,0.8666666666666667,False
97,0,32,1,6,11,0,0,2,0,21,96,0,0,1,4,0,0,0,2,2,0,0,0,0,1,0,0,2,0,3,3,19,729,0.3401920438957476,5,16,0,0,0,24,97,0.8016528925619835,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,False
5,0,6,0,5,6,0,0,1,0,7,68,0,0,1,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,500,0.222,5,8,2,0,0,14,5,0.2631578947368421,False
36,0,15,0,16,9,0,3,1,1,7,79,0,0,0,0,0,0,0,3,3,0,0,1,0,1,0,1,0,1,0,2,13,347,0.1930835734870317,6,5,0,0,0,1,36,0.972972972972973,False
36,0,15,0,16,9,0,3,1,1,7,79,0,0,0,0,0,0,0,3,3,0,0,1,0,1,0,1,0,1,0,2,13,347,0.1930835734870317,6,5,0,0,0,1,36,0.972972972972973,False
36,0,15,0,16,9,0,3,1,1,7,80,0,0,0,0,0,0,0,3,3,0,0,1,0,1,0,1,0,1,0,2,13,359,0.19220055710306408,6,5,0,0,0,1,36,0.972972972972973,False
47,0,29,0,30,15,0,0,0,0,24,280,0,0,1,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,7,31,2323,0.1790787774429617,1,1,45,0,0,0,47,1.0,False
47,0,29,0,30,15,0,0,0,0,24,280,0,0,1,5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,7,31,2323,0.1790787774429617,1,1,45,0,0,0,47,1.0,False
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.625,0,0,0,0,0,1,0,0.0,False
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.625,0,0,0,0,0,1,0,0.0,False
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.625,0,0,0,0,0,1,0,0.0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
43,0,4,0,2,27,0,0,0,0,7,6,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,17,237,0.4177215189873418,6,9,2,0,0,1,43,0.9772727272727273,False
124,0,16,0,2,29,0,0,0,0,52,133,0,0,1,9,0,0,0,0,0,0,0,36,0,1,0,0,1,0,0,11,19,1170,0.258974358974359,4,170,0,0,0,0,124,1.0,False
124,0,16,0,2,29,0,0,0,0,52,133,0,0,1,9,0,0,0,0,0,0,0,36,0,1,0,0,1,0,0,11,19,1170,0.258974358974359,4,170,0,0,0,0,124,1.0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.0,0,0,0,0,0,0,0,0.0,False
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.25,0,0,0,0,0,0,0,0.0,False
40,3,107,4,50,9,0,0,5,0,28,245,0,0,1,13,0,0,0,6,5,0,0,2,0,1,0,0,0,1,1,1,17,1404,0.19943019943019943,2,27,5,0,0,18,43,0.7049180327868853,False
37,3,106,4,51,8,0,0,5,0,27,245,0,0,1,14,0,0,0,6,5,0,0,2,0,1,0,0,0,1,1,1,17,1350,0.20444444444444446,1,24,5,0,0,18,40,0.6896551724137931,False
35,3,106,4,52,8,0,0,5,0,25,244,0,0,1,13,0,0,0,6,5,0,0,2,0,1,0,0,0,1,1,1,17,1335,0.20224719101123595,1,25,5,0,0,18,38,0.6785714285714286,False
42,0,22,16,5,44,0,0,3,1,39,182,0,0,1,16,0,0,0,2,2,2,0,21,0,1,0,0,173,1,5,86,27,1319,0.20697498104624715,2,62,59,0,0,71,42,0.37168141592920356,False
24,0,23,16,5,46,0,0,1,1,21,170,0,0,1,4,0,0,0,0,0,0,0,14,0,1,0,0,173,1,5,84,29,1038,0.2350674373795761,2,22,49,0,0,73,24,0.24742268041237114,False
140,0,22,16,6,55,0,0,5,1,126,207,0,0,1,31,0,0,0,4,4,4,0,33,0,1,0,0,175,1,5,88,34,2969,0.20343550016840686,2,367,99,0,0,82,140,0.6306306306306306,False
3,0,30,0,2,4,0,2,1,0,73,79,0,0,1,0,0,0,0,5,5,1,0,1,0,1,0,0,0,0,0,63,12,714,0.4481792717086835,1,1,0,1,0,153,3,0.019230769230769232,False
3,0,6,0,1,4,0,2,1,0,42,19,0,0,1,6,0,0,0,5,5,1,0,9,0,1,0,0,2,0,0,25,13,323,0.43653250773993807,1,0,0,1,0,104,3,0.028037383177570093,False
3,0,30,0,2,4,0,2,1,0,73,79,0,0,1,0,0,0,0,5,5,1,0,1,0,1,0,0,0,0,0,63,12,714,0.4481792717086835,1,1,0,1,0,153,3,0.019230769230769232,False
68,0,36,19,7,17,0,12,2,0,45,345,0,0,1,14,0,0,0,14,14,0,0,0,0,1,0,0,2,1,3,13,22,1809,0.11885019347705915,6,69,2,2,0,26,68,0.723404255319149,False
152,0,79,1,5,71,0,1,1,1,169,564,0,0,1,29,0,0,0,7,3,1,0,13,0,1,0,14,0,0,0,24,21,2991,0.11802072885322634,3,35,7,10,0,96,152,0.6129032258064516,False
27,0,12,0,12,4,0,0,1,1,17,76,0,1,1,16,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,8,292,0.2842465753424658,0,14,3,13,0,0,27,1.0,False
71,0,8,0,8,3,0,0,1,1,62,195,0,1,15,61,0,0,0,1,1,0,0,3,0,0,0,0,0,0,3,0,8,842,0.21496437054631828,0,10,3,61,0,0,71,1.0,False
1,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0.5625,0,1,0,0,0,6,1,0.14285714285714285,False
11,0,6,0,3,5,0,0,0,0,9,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,12,237,0.2320675105485232,1,17,2,0,0,12,11,0.4782608695652174,False
11,0,6,0,3,5,0,0,0,0,9,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,12,237,0.2320675105485232,1,17,2,0,0,12,11,0.4782608695652174,False
11,0,6,0,3,5,0,0,0,0,9,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,12,237,0.2320675105485232,1,17,2,0,0,12,11,0.4782608695652174,False
15,0,4,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,17,462,0.1645021645021645,0,16,1,0,0,3,15,0.8333333333333334,False
15,0,4,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,17,462,0.1645021645021645,0,16,1,0,0,3,15,0.8333333333333334,False
15,0,4,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,17,462,0.1645021645021645,0,16,1,0,0,3,15,0.8333333333333334,False
6,0,4,1,2,5,0,0,2,0,75,328,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,11,1396,0.19555873925501432,5,10,0,0,0,84,6,0.06666666666666667,False
6,0,4,1,2,5,0,0,2,0,21,111,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,11,527,0.222011385199241,5,10,0,0,0,30,6,0.16666666666666666,False
6,0,4,1,2,5,0,0,2,0,9,55,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,11,319,0.22884012539184953,5,10,0,0,0,18,6,0.25,False
177,0,19,2,9,8,0,2,1,0,134,169,0,0,0,113,0,0,0,4,4,0,0,2,0,0,0,3,0,1,1,1,12,1629,0.3173726212400246,30,0,2,1,0,15,177,0.921875,False
77,0,20,2,11,10,0,0,1,0,31,70,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,3,0,1,1,5,11,331,0.3987915407854985,29,0,2,1,0,4,77,0.9506172839506173,False
76,0,20,2,11,10,0,0,1,0,30,66,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,3,0,1,1,5,11,317,0.41324921135646686,29,0,2,1,0,4,76,0.95,False
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.1111111111111111,0,0,0,0,0,1,0,0.0,False
1,0,11,0,1,2,0,0,0,0,37,50,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,541,0.19593345656192238,2,74,0,7,0,41,1,0.023809523809523808,False
1,0,11,0,1,2,0,0,0,0,37,50,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,541,0.19593345656192238,2,74,0,7,0,41,1,0.023809523809523808,False
27,0,16,0,2,10,0,1,1,0,0,16,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,2,0,1,0,12,173,0.4624277456647399,1,0,0,0,0,6,27,0.8181818181818182,False
18,0,23,15,19,12,0,2,2,1,14,66,0,1,0,1,0,0,0,4,4,0,0,5,0,1,0,0,0,1,0,1,12,398,0.2914572864321608,8,8,2,0,0,19,18,0.4864864864864865,False
13,0,17,17,17,15,0,2,1,1,10,62,0,1,0,1,0,0,0,4,4,0,0,6,0,1,0,0,0,1,0,1,12,273,0.18681318681318682,8,10,0,1,0,21,13,0.38235294117647056,False
18,0,23,15,19,12,0,2,2,1,14,66,0,1,0,1,0,0,0,4,4,0,0,5,0,1,0,0,0,1,0,1,12,398,0.2914572864321608,8,8,2,0,0,19,18,0.4864864864864865,False
139,0,25,0,20,17,0,1,1,1,121,519,0,0,0,12,4,0,4,5,5,0,0,7,1,1,0,19,0,0,5,10,20,2118,0.14825306893295562,29,217,19,37,0,52,139,0.7277486910994765,False
139,0,25,0,20,17,0,1,1,1,121,519,0,0,0,13,4,0,4,5,5,0,0,7,1,1,0,19,6,0,5,61,20,2272,0.13996478873239437,29,356,19,37,0,52,139,0.7277486910994765,False
0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,16,0.25,1,0,1,0,0,1,1,0.5,False
0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,16,0.25,1,0,1,0,0,1,1,0.5,False
0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,16,0.25,1,0,1,0,0,1,1,0.5,False
2,0,33,0,1,1,0,0,0,0,23,80,0,0,2,5,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,9,12,283,0.17667844522968199,2,0,0,0,0,31,2,0.06060606060606061,False
31,0,21,3,27,7,4,3,8,0,21,228,0,0,1,8,0,0,0,18,18,10,0,0,0,0,0,1,0,0,14,0,17,1331,0.22389181066867017,1,42,1,0,0,4,31,0.8857142857142857,False
3,0,3,1,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0.4090909090909091,1,1,0,0,0,2,3,0.6,False
29,0,19,2,29,6,8,5,10,0,19,195,0,0,0,8,0,0,0,27,27,15,0,0,0,0,0,1,0,0,36,0,19,1350,0.21703703703703703,1,31,2,0,0,3,29,0.90625,False
5,0,6,1,6,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,140,0.8857142857142857,0,1,1,0,0,102,5,0.04672897196261682,False
5,0,6,1,6,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,140,0.8857142857142857,0,1,1,0,0,102,5,0.04672897196261682,False
5,0,6,1,6,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,140,0.8857142857142857,0,1,1,0,0,102,5,0.04672897196261682,False
3,0,5,5,4,2,0,0,2,0,3,31,0,0,0,0,0,0,0,8,8,0,0,1,0,1,0,0,0,0,0,0,13,240,0.25833333333333336,1,10,0,0,0,5,3,0.375,False
3,0,5,5,4,2,0,0,2,0,3,31,0,0,0,0,0,0,0,8,8,0,0,1,0,1,0,0,0,0,0,0,13,240,0.25833333333333336,1,10,0,0,0,5,3,0.375,False
23,0,2,6,1,2,0,1,1,0,1,31,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,16,185,0.31891891891891894,1,9,0,0,0,6,23,0.7931034482758621,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
94,0,25,3,10,45,0,0,1,0,37,210,0,0,1,0,0,0,0,3,3,0,0,0,0,1,0,0,6,0,3,3,31,1078,0.18831168831168832,1,22,3,0,0,5,94,0.9494949494949495,False
97,0,24,18,10,47,0,0,4,0,49,439,0,0,1,0,0,0,0,8,8,0,0,0,0,1,0,0,6,0,3,3,38,2075,0.1344578313253012,1,63,3,0,0,20,97,0.8290598290598291,False
43,0,6,4,13,2,0,0,0,0,19,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,25,15,235,0.25957446808510637,3,0,1,1,0,4,43,0.9148936170212766,False
766,0,14,6,41,29,0,104,10,0,735,485,0,0,17,0,2,0,2,202,202,0,0,0,0,1,0,5,0,1,0,3,21,7299,0.16193999177969584,3,4,3,36,0,6,766,0.9922279792746114,False
114,0,14,6,17,18,0,136,14,0,76,222,0,0,1,0,0,0,0,220,213,0,0,0,0,1,0,0,0,1,0,1,21,1934,0.1970010341261634,2,1,2,0,0,6,114,0.95,False
4,0,3,0,3,3,0,22,12,0,5,56,0,0,1,1,0,0,0,23,23,0,0,1,0,1,0,0,0,0,0,1,16,349,0.28653295128939826,2,4,1,0,0,26,4,0.13333333333333333,False
4,0,3,0,5,5,0,30,15,0,25,41,0,0,1,7,0,0,0,30,30,0,0,0,0,1,0,0,0,0,0,1,18,956,0.23535564853556484,3,13,0,0,0,35,4,0.10256410256410256,False
4,0,3,0,3,3,0,22,12,0,5,56,0,0,1,1,0,0,0,23,23,0,0,1,0,1,0,0,0,0,0,1,16,349,0.28653295128939826,2,4,1,0,0,26,4,0.13333333333333333,False
24,0,35,25,27,13,0,36,5,1,20,168,0,0,1,4,3,0,3,48,45,0,0,1,0,1,0,0,6,1,1,17,15,1098,0.14845173041894352,3,18,3,0,0,39,24,0.38095238095238093,False
40,0,9,1,20,14,0,0,1,0,31,41,0,0,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,2,0,23,635,0.2551181102362205,2,65,0,0,0,36,40,0.5263157894736842,False
41,0,9,1,20,14,0,0,1,0,32,40,0,0,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,3,0,23,626,0.2571884984025559,2,62,0,0,0,36,41,0.5324675324675324,False
38,0,10,1,17,16,0,0,1,0,31,54,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,14,453,0.2869757174392936,2,30,0,0,0,39,38,0.4935064935064935,False
3,0,3,0,1,12,1,1,1,0,1,3,0,0,0,1,0,0,0,4,4,2,0,1,0,1,0,0,0,1,2,0,13,71,0.4225352112676056,9,0,0,0,0,20,3,0.13043478260869565,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
118,0,17,0,114,6,0,0,1,0,122,234,0,0,1,11,0,0,0,1,1,1,0,4,0,1,0,0,0,0,2,39,17,1967,0.2547025927808846,1,193,0,0,0,17,118,0.8740740740740741,False
40,0,9,5,3,15,0,2,0,1,12,38,0,0,1,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,21,13,305,0.30491803278688523,2,1,0,0,0,5,40,0.8888888888888888,False
0,0,3,5,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,101,0.48514851485148514,1,12,0,0,0,7,0,0.0,False
0,0,3,5,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,96,0.4583333333333333,1,12,0,0,0,7,0,0.0,False
0,0,3,0,1,6,0,2,1,0,0,23,0,0,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,14,103,0.24271844660194175,2,0,0,0,0,12,0,0.0,False
0,0,4,0,1,6,0,2,1,0,0,20,0,0,1,1,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,14,92,0.25,2,0,0,0,0,11,0,0.0,False
67,0,12,13,6,32,0,1,1,0,1,6,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,52,0,5,6,11,162,0.6790123456790124,0,5,4,0,0,18,67,0.788235294117647,False
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0.3333333333333333,0,0,1,0,0,0,1,1.0,False
1,0,2,7,2,5,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,5,0,4,4,4,19,0.6842105263157895,1,0,1,0,0,7,1,0.125,False
5,0,8,45,7,4,0,0,0,0,11,144,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,12,404,0.20297029702970298,2,5,1,1,0,17,5,0.22727272727272727,False
5,0,12,78,10,5,0,19,2,0,42,205,0,0,0,2,0,0,0,19,19,0,0,1,0,0,0,1,2,0,0,2,11,908,0.2588105726872247,2,8,1,2,0,49,5,0.09259259259259259,False
5,0,9,53,10,5,0,3,1,0,5,64,0,0,2,0,0,0,0,3,3,0,0,2,0,0,0,1,2,1,0,2,16,741,0.13225371120107962,2,4,1,2,0,12,5,0.29411764705882354,False
0,0,33,0,0,5,0,0,0,0,60,106,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,13,0,0,0,0,22,768,0.18619791666666666,4,173,0,0,0,74,0,0.0,False
2,0,4,0,4,52,0,0,0,1,13,35,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,18,530,0.269811320754717,15,3,1,0,0,78,2,0.025,False
3,0,16,163,4,127,0,0,0,1,65,159,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,31,1739,0.3605520414031052,29,8,0,121,0,227,3,0.013043478260869565,False
3,0,16,137,4,111,0,0,0,1,11,66,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,24,552,0.40398550724637683,19,5,0,105,0,137,3,0.02142857142857143,False
22,0,28,79,13,8,2,11,3,0,92,182,0,0,1,8,1,0,1,20,17,4,0,10,0,1,0,7,1,1,21,3,16,1069,0.21515434985968196,6,4,1,9,0,108,22,0.16923076923076924,False
22,0,28,79,13,8,2,11,3,0,92,182,0,0,1,8,1,0,1,20,17,4,0,10,0,1,0,7,1,1,21,3,16,1069,0.21515434985968196,6,4,1,9,0,108,22,0.16923076923076924,False
22,0,28,79,13,8,2,11,3,0,92,182,0,0,1,8,1,0,1,20,17,4,0,10,0,1,0,7,1,1,21,3,16,1069,0.21515434985968196,6,4,1,9,0,108,22,0.16923076923076924,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,False
141,0,17,1,10,6,0,1,2,0,135,423,0,0,1,0,0,0,0,5,2,1,0,1,0,1,0,10,0,0,0,0,19,1650,0.18787878787878787,1,26,1,2,0,18,141,0.8867924528301887,False
37,0,12,0,69,11,0,8,3,1,9,39,0,0,1,3,0,0,0,11,11,1,0,2,0,1,0,0,2,1,4,4,18,441,0.24263038548752835,12,12,6,0,0,6,37,0.8604651162790697,False
37,0,13,0,69,11,0,8,3,1,9,39,0,0,1,3,0,0,0,11,11,1,0,2,0,1,0,0,5,1,4,4,18,461,0.23427331887201736,12,12,7,0,0,6,37,0.8604651162790697,False
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0.46153846153846156,0,1,2,0,0,0,0,0.0,False
21,0,7,6,4,4,0,0,0,0,45,19,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,11,0,58,0,24,793,0.35813366960907944,0,109,5,0,0,50,21,0.29577464788732394,False
16,0,3,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,105,0,50,24,6,102,0.7647058823529411,7,4,3,0,0,16,16,0.5,False
16,0,3,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,105,0,50,24,6,102,0.7647058823529411,7,4,3,0,0,16,16,0.5,False
16,0,3,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,105,0,50,24,6,102,0.7647058823529411,7,4,3,0,0,16,16,0.5,False
96,0,21,0,3,3,0,0,1,1,90,186,0,0,1,10,0,0,0,0,0,0,0,22,0,1,0,0,0,0,11,46,57,3975,0.2088050314465409,1,105,7,0,0,8,96,0.9230769230769231,False
28,0,5,0,8,37,0,0,0,1,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,73,25,1290,0.43333333333333335,6,13,1,0,0,48,28,0.3684210526315789,False
8,0,6,0,4,6,0,3,1,0,7,41,0,1,0,0,0,0,0,5,4,0,0,3,0,1,0,0,0,0,0,0,19,224,0.19642857142857142,0,1,4,0,0,8,8,0.5,False
4,0,4,0,28,10,0,0,0,0,28,81,0,0,1,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,10,356,0.4101123595505618,4,6,0,6,0,44,4,0.08333333333333333,False
5,0,13,0,3,7,0,4,1,0,51,43,0,0,1,3,0,0,0,5,5,0,0,3,0,1,0,0,0,0,0,0,11,295,0.36610169491525424,4,50,0,0,0,68,5,0.0684931506849315,False
5,0,13,0,3,7,0,4,1,0,3,46,0,0,1,0,0,0,0,5,5,0,0,1,0,1,0,0,0,0,0,1,11,195,0.29743589743589743,4,5,0,0,0,20,5,0.2,False
45,0,19,0,4,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,322,0.22981366459627328,1,5,2,0,0,1,45,0.9782608695652174,False
6,0,3,0,8,2,0,1,1,0,2,5,0,0,2,4,0,0,0,1,1,0,0,1,0,1,0,0,1,0,18,4,8,65,0.23076923076923078,3,0,2,0,0,2,6,0.75,False
6,0,3,0,8,2,0,1,1,0,2,5,0,0,2,4,0,0,0,1,1,0,0,1,0,1,0,0,1,0,18,4,8,65,0.23076923076923078,3,0,2,0,0,2,6,0.75,False
6,0,3,0,8,2,0,1,1,0,2,5,0,0,2,4,0,0,0,1,1,0,0,1,0,1,0,0,1,0,18,4,8,65,0.23076923076923078,3,0,2,0,0,2,6,0.75,False
75,0,34,2,17,0,0,0,0,0,18,105,0,0,1,1,1,0,1,2,2,0,0,3,0,1,0,0,16,0,4,8,26,817,0.31211750305997554,12,38,2,0,0,4,75,0.9493670886075949,False
75,0,34,2,17,0,0,0,0,0,18,105,0,0,1,1,1,0,1,2,2,0,0,3,0,1,0,0,16,0,4,8,26,817,0.31211750305997554,12,38,2,0,0,4,75,0.9493670886075949,False
82,0,18,5,21,18,0,0,0,2,37,92,0,0,2,16,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,12,20,1355,0.5357933579335793,11,13,15,0,0,5,82,0.9425287356321839,False
95,0,18,5,21,18,0,0,0,2,50,91,0,0,2,15,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,3,19,1573,0.6020343293070566,11,22,16,0,0,5,95,0.95,False
